,w1,w2,w3,spec
73,-19.6039142434,-0.075406227909,-0.132142108525,8.33645504456
74,-19.5098089259,0.235414299214,-0.0294402753354,7.54336604505
75,-19.1977293241,0.0997098309433,0.0210119492867,9.58362495831
76,-19.4535206116,0.0299902932151,-0.0432521921486,8.1179837127
77,-19.2547704723,-0.0584241016187,0.202837549616,5.64489095683
78,-19.2446541479,0.0550068336202,-0.0638325702783,8.33645504456
79,-19.400077197,-0.0753922369768,-0.0525059789453,7.47465180693
80,-18.9989183991,0.0590733843085,-0.0176466311043,7.47465180693
81,-18.9955660502,0.0495958745101,-0.0253471006632,7.82178951994
82,-19.3627610768,0.0833164941872,-0.0690052921489,9.12954404406
83,-19.5027761801,0.0390393298301,-0.0267287674116,9.58362495831
84,-19.2379361559,0.103263932953,0.0448088475595,9.58362495831
85,-19.3214583671,-0.0539786838271,-0.109894600985,7.93134141954
86,-19.5773584377,0.0945283024188,-0.0283611206783,7.93134141954
87,-19.4065270709,-0.00885010720554,-0.0736675802276,7.93134141954
88,-19.2837703084,0.0275900911579,-0.120412788524,8.33645504456
89,-19.4676882879,0.0276514597173,0.0362852712415,7.94562329498
90,-19.3571883475,0.0664444332893,-0.0293908204451,9.58362495831
91,-18.967242998,0.0994459343001,-0.0241417784764,7.82178951994
92,-19.3857252474,-0.0797856468391,-0.0687431106764,8.33645504456
93,-19.264532252,0.0976817487679,-0.00384457675971,9.58362495831
94,-19.1692833069,0.0717467333075,-0.00721953030242,9.12954404406
95,-19.4118389073,0.0991211881668,0.0358852752101,9.58362495831
96,-19.2902305242,0.0506558654694,-0.0693406070869,8.72205532466
97,-19.4849602772,0.0344956140332,-0.0702094666237,9.58362495831
98,-19.1786226177,0.000873366196042,-0.0279842546834,7.82178951994
99,-19.2929268417,0.0162728117855,-0.0798591113413,8.17764285739
100,-19.0989063037,0.0324450045095,-0.0233689901024,8.74941587378
101,-19.2644882839,-0.0261339754402,-0.028948410585,7.12662246332
102,-19.2443033499,0.0719056431767,-0.0243318225821,8.74941587378
103,-19.3247258153,-0.0691419739296,-0.0356233078282,7.29990925846
104,-19.3036906912,-0.00633609631915,-0.051194162955,7.93134141954
105,-19.1966235981,0.110158284699,-0.000583406756966,9.10934496209
106,-19.1730388844,0.0563669479108,0.00744524528946,9.58362495831
107,-19.2786575577,0.121369856027,-0.052143554533,9.1269353457
108,-19.3843783435,0.0998035817724,-0.0220706543256,8.74941587378
109,-19.1345597313,0.0381684863734,-0.0289396203097,7.93134141954
110,-19.2929352885,0.117805115127,-0.0480233801793,8.33645504456
111,-19.0865788325,0.111935728729,-0.032775936801,7.83458089523
112,-19.4353649852,0.0313531648649,-0.0207578797003,9.58362495831
113,-19.1366357787,-0.0616350325534,-0.0334342792803,7.93134141954
114,-19.3265089534,-0.00816437761506,-0.0262224548372,6.3219035071
115,-19.0861001702,0.20407307913,-0.000749998483077,7.93134141954
116,-19.1952147546,0.0860942085522,-0.0460443598841,8.33645504456
117,-19.2950957144,0.0550801874201,-0.0391815699303,8.74941587378
118,-19.4041060435,0.0363522367389,-0.0244159522749,7.47465180693
119,-19.2955427542,-0.111687109858,-0.038191688137,7.12662246332
120,-19.3052308833,-0.0822088278612,-0.0195097057901,7.93134141954
121,-19.2107009211,0.0997088296787,-0.0328497587069,9.58362495831
122,-19.3634029656,-0.0031362820527,-0.0762087830066,8.33645504456
123,-19.3771378233,0.00379115929124,-0.0336939470535,7.47465180693
124,-19.2350092887,0.0568486064363,-0.119502602719,9.12954404406
125,-19.2789291062,0.216261350026,-0.0382289812014,8.72205532466
126,-19.4402903038,-0.0458128119158,-0.0650754746758,7.94562329498
127,-18.9978213329,-0.0258472394931,-0.0487532019353,8.106083968
128,-19.3703152163,-0.0820404228373,0.103747503304,5.64489095683
129,-19.0525266952,0.0754166988793,-0.0493559655703,8.74941587378
130,-19.1492430107,0.0281945273842,-0.0474518392201,7.47465180693
131,-19.1679815267,0.104064180583,0.0360274600292,9.58362495831
132,-19.3981404075,0.0452241310408,-0.0306736297975,7.93134141954
133,-19.499792454,-0.0210840588974,-0.0840994129677,8.6243983152
134,-19.1821647803,0.0761682074497,0.00422224969578,9.58362495831
135,-19.4623227732,-0.0731823512743,-0.0133490836489,8.29127050784
136,-19.116862741,0.00637297761676,-0.0808557754923,7.97110335447
137,-18.9798102693,0.0540430509231,-0.0202672597894,7.82178951994
138,-19.1075999948,-0.0117340018637,-0.0423089877138,7.93134141954
139,-19.2010305112,0.0744596484592,0.00536984716946,9.58362495831
140,-19.2946165832,0.0179372357723,-0.0193185310269,7.93134141954
141,-19.0347224202,0.0763405952021,-0.0507552717693,8.33645504456
142,-19.160683646,-0.0412547174284,-0.06430642439,7.47465180693
143,-19.4135700851,-0.129798009798,-0.0520476829969,7.47465180693
144,-19.3002336668,-0.123525111848,-0.0897230246185,8.29127050784
145,-19.2915552758,0.0517238980342,-0.0320739300453,7.93134141954
146,-19.2995295399,0.000242471217725,-0.0668305698898,7.93134141954
147,-19.1949403396,0.015731963213,-0.128635225377,8.33645504456
148,-19.3718421001,0.0494229157263,0.0407881763929,5.64489095683
149,-19.3420214989,0.0251455483698,-0.109003587753,8.33645504456
150,-19.3133751559,0.0770077591498,0.00257461756497,9.12954404406
151,-19.3578664683,0.06515208769,-0.0434214725681,7.93134141954
152,-19.1914294315,0.148842506752,0.0149612966856,9.12954404406
153,-19.1651737806,0.0906544767577,0.00940022472907,8.29272626117
154,-19.2647854945,0.0167082191534,-0.0353106098841,8.74941587378
155,-19.368624804,0.0488359207949,0.00325049060539,7.82178951994
156,-19.1320075473,-0.00854356264998,-0.0307404596495,7.17801435496
157,-19.1725105265,-0.0541874212021,-0.0197351033336,6.3219035071
158,-19.3083056976,0.017668926859,-0.039869979124,8.47624908333
159,-19.2397372696,0.139864532551,0.0177616170823,8.92270266892
160,-19.2605610265,0.104809369802,-0.00262187169722,7.93134141954
161,-19.1612618492,0.0488218192335,-0.0599837803823,8.92270266892
162,-19.3264152182,-0.0209337199208,-0.0793068666237,8.74941587378
163,-19.132432355,0.0706318500497,-0.0374526303702,8.74941587378
164,-19.2593078459,0.0860774376453,0.022569105383,9.58362495831
165,-19.3828855511,0.112353047903,-0.0222837535358,8.92270266892
166,-19.0525696714,-0.0316884940108,-0.0538527316646,8.72656343996
167,-19.2305633984,0.150558993781,0.0278970263819,9.12954404406
168,-19.2564309087,0.0624210911334,-0.0367126963689,8.83855035697
169,-19.3322180219,-0.0168682031914,-0.136698065929,9.12954404406
170,-19.243561807,0.107960041358,0.0261171365635,9.28263175723
171,-19.4355769834,0.0058325090806,-0.0515890319142,8.33645504456
172,-19.3020605777,-0.0457761531642,-0.0755946026626,7.93134141954
173,-19.0530065351,0.0580480876127,-0.0417054556283,7.82178951994
174,-19.0705612555,0.13305193259,0.00699892657084,8.72205532466
175,-19.5597435447,0.267145287903,-0.0220764764939,7.93134141954
176,-19.2219246698,-0.00429250663908,-0.0414553823314,7.82178951994
177,-19.3841967115,0.0616804674362,-0.0124580495512,8.106083968
178,-19.3351856422,0.0984688566689,-0.051048913074,8.74941587378
179,-19.158759788,0.0769910660044,0.0177702926086,9.12954404406
180,-19.1332904983,0.0374093715276,-0.0376901093932,9.58362495831
181,-19.4716128806,-0.0146090828813,-0.0513288313473,8.72205532466
182,-19.4392129321,-0.00282754067277,-0.0649069585925,7.93134141954
183,-19.5952687566,-0.0395367877706,-0.0681791920974,8.53312011302
184,-19.2032979031,0.093599035635,-0.00703851581581,8.106083968
185,-19.3521892691,0.18032332643,0.0162856235347,9.12954404406
186,-19.2410834189,0.0742003000386,-0.00635889628646,9.58362495831
187,-19.7041985886,0.135965390456,-0.184826072043,8.21342230208
188,-19.5356036651,0.157343055205,0.0269960180188,8.10973279058
189,-19.6042137666,0.204103138168,0.0489800564613,9.12954404406
190,-19.573795292,0.0812156018791,-0.00138471618313,9.58362495831
191,-19.2280190647,0.0594638493836,-0.0152153438968,9.58362495831
192,-19.1193818143,-0.0219142608024,-0.0273588224236,7.93134141954
193,-19.2518581588,-0.0311945940181,-0.0319688602616,8.33645504456
194,-19.2634079081,0.0810562240132,0.0355686747459,9.58362495831
195,-19.2664769953,0.0857842049553,-0.0241241379385,7.93134141954
196,-19.3071963772,0.127750508569,-0.0586614735099,8.33645504456
197,-19.1696576777,0.108081106291,0.0140518263352,9.58362495831
198,-19.1871917554,0.00122790474223,-0.0759552853248,8.17764285739
199,-19.3948920014,-0.105989138999,-0.0816554361254,7.31664379107
200,-19.1550991765,0.0515978537753,0.00333471463126,9.12954404406
201,-19.2067966257,0.0502873578705,-0.0280361186325,7.82178951994
202,-19.3130303318,0.0896062174072,-0.0242470913691,9.12954404406
203,-19.2322844009,0.0192629261106,-0.04961291959,7.82178951994
204,-19.3392424791,-0.0792788172207,-0.0321380282852,7.82178951994
205,-19.479284533,-0.223471409317,-0.077792582458,7.29990925846
206,-19.1213871016,0.128746458023,-5.98226985611e-05,9.12954404406
207,-19.1477166147,-0.0138888921217,-0.0281626744729,7.47465180693
208,-19.4183285218,0.0753437659203,-0.00814796907528,9.58362495831
209,-19.4827577556,0.0355324745138,-0.00485334321622,7.93134141954
210,-19.5939717265,-0.203918050737,-0.127726516981,7.69267987958
211,-19.2209424531,0.125642980263,-0.0453190736369,8.72205532466
212,-19.2718335551,-0.000511721763349,-0.0554714860794,8.72205532466
213,-19.3310901368,-0.110081184152,-0.0241953814397,7.12662246332
214,-19.0883375854,0.0306858136494,0.00234244176395,7.82178951994
215,-19.0776353707,-0.0774632568542,-0.0479649956091,7.64793860207
216,-19.1954338614,0.0702406464974,0.0239625666939,9.12954404406
217,-19.2422180734,0.0420348614628,-0.0459557047149,9.58362495831
218,-19.3881626974,0.0032849261964,-0.0750811620511,8.1179837127
219,-19.0183891954,0.0487364473197,-0.0030947205741,7.47465180693
220,-19.1209836748,0.0779642687462,-0.000398091752714,9.58362495831
221,-19.3358136562,-0.0774862646152,-0.0626805029986,7.47465180693
222,-19.1942117145,-0.065870332204,-0.0834869378439,7.64793860207
223,-19.1285655998,0.0773375180608,-0.011285600897,8.74941587378
224,-19.2000364402,0.0216343022997,-0.064004799926,7.47465180693
225,-19.2011366754,-0.0133017738137,-0.0521702768009,7.93134141954
226,-19.3668743926,-0.0668642494179,-0.0908833389086,7.12662246332
227,-19.3505133653,0.0582104908613,-0.0454373533948,7.93134141954
228,-19.5951144072,0.155459142137,-0.0345090750332,7.93134141954
229,-19.1406292821,-0.0527685000533,-0.0387491935826,7.47465180693
230,-19.1618352538,0.12623499357,0.0265673526848,9.12954404406
231,-19.2251908951,0.113973477657,-0.0737685621409,7.93134141954
232,-19.2495419109,0.0868615606876,-0.0771864895909,7.94562329498
233,-19.1253764381,0.00257652556301,-0.0291316592934,7.82178951994
234,-18.9845466924,0.0850180445187,-0.0287986330323,8.74941587378
235,-19.3844670819,-0.0658665064051,-0.0639093615987,7.93134141954
236,-19.0015002106,0.0496418918588,-0.00431367050433,8.106083968
237,-19.0906040963,0.0987620091179,-0.0297648442234,7.47465180693
238,-19.4100342032,0.102237182301,-0.102854750631,9.58362495831
239,-19.2016880468,0.0387195757,0.0138034817948,8.106083968
240,-19.3412428326,0.0815463022173,-0.051983050751,8.72205532466
241,-19.4402235341,-0.0641923649744,-0.0775123379661,7.54336604505
242,-19.398665478,0.124109000641,0.000122482800789,7.93134141954
243,-19.2957893277,0.0686879025109,-0.0186920066469,9.58362495831
244,-19.3142780778,0.0829705744118,-0.0127955184814,9.58362495831
245,-19.3655627097,0.0540054644058,-0.00674074577058,9.58362495831
246,-19.2266597252,0.188365323938,-0.0089383167006,8.74941587378
247,-19.2826750041,-0.0746215642298,-0.0931095836932,7.47465180693
248,-19.1832145263,0.0629288545143,-0.048197387701,8.74941587378
249,-19.33016152,-0.0421064975695,-0.0469027286975,7.93134141954
250,-19.1343445449,0.0837531736158,-0.00186205131363,9.58362495831
251,-19.3199877447,0.0688627823024,-0.031168412699,9.58362495831
252,-19.1087893219,0.0904516849335,-0.0439897306251,7.28568629761
253,-19.2321999678,0.124263325468,-0.0139380345991,9.12954404406
254,-19.1378345808,0.0777408791004,-0.0257557446346,8.74941587378
255,-19.1443682039,0.0574809250831,0.00591732166287,9.58362495831
256,-19.5890276271,0.261999165493,0.00559906340262,8.33645504456
257,-19.2154710575,0.0897119400227,0.0114854171335,9.58362495831
258,-19.2437380822,0.0237318418115,-0.0237397725829,7.82178951994
259,-19.4758814737,-0.176579724554,-0.019670376991,6.35798083986
260,-19.3817912321,0.119624270411,-0.0109053036798,7.82178951994
261,-19.3411767626,0.0706006542069,-0.0585733230315,8.74941587378
262,-19.2975795066,-0.00746126621054,-0.0213963151089,6.84321964585
263,-19.3584010209,-0.0573189432867,-0.050923236838,7.29990925846
264,-19.487649461,0.143635468436,-0.0116909377994,9.28263175723
265,-19.3753976398,-0.021987817824,-0.11211366869,8.1179837127
266,-19.4678529997,0.28503200297,-0.0142199132396,7.93134141954
267,-19.225151203,0.0349918377511,-0.0300740848927,8.106083968
268,-19.2444434024,0.0582472633272,-0.0491538689407,8.74941587378
269,-19.4784160957,-0.237483924557,-0.0718416050659,7.12662246332
270,-19.2643494408,0.0139603307591,-0.0694586854114,8.74941587378
271,-19.1094473061,0.0486733818249,-0.0144020233269,7.93134141954
272,-19.3079946776,0.0213404233696,-0.0477647662372,7.93134141954
273,-19.4857327574,0.173996457387,-0.00911215211521,7.12662246332
274,-19.406057218,0.0784163064266,-0.133133790731,9.12954404406
275,-19.3981521027,0.0482222626752,-0.0954216463064,9.58362495831
276,-19.4319157925,0.0543280352424,0.0237447902062,6.84321964585
277,-19.7323148107,-0.0317012835957,-0.0657468269203,6.3219035071
278,-19.4860224736,0.0700602369662,-0.0131153751989,7.47465180693
279,-19.4916880763,0.0865853635693,-0.0229173202853,6.3219035071
280,-19.5610608807,0.00216609576022,-0.0432335118902,7.47465180693
281,-19.4206181032,0.154781257939,-0.0283153150813,8.33645504456
282,-19.451448202,0.0818554873823,0.0459617511553,9.58362495831
283,-19.5464742971,0.125423310644,-0.0594671047264,7.93134141954
284,-19.4760173327,0.0287429621361,-0.0554667961512,7.93134141954
285,-19.4020122304,-0.045806127959,-0.0298975644381,7.47465180693
286,-19.1629099559,1.81208763332e-05,-0.00846397888493,7.64793860207
287,-19.2437895146,0.07391145068,-0.00921517648392,9.58362495831
288,-19.0376604252,0.109348995573,-0.00499904358934,7.82178951994
289,-19.4988753934,0.175454465535,0.0239596495013,9.28263175723
290,-19.5796520161,0.0459520088451,0.0017714900608,6.14861671196
291,-19.487153346,0.0576533098931,0.0047258783486,9.58362495831
292,-19.3054208587,0.0773047599783,-0.0519634863241,7.93134141954
293,-19.3460529084,-0.0739320912405,0.267525926381,5.64489095683
294,-19.4377612584,-0.00395288106367,-0.0641823124747,7.93134141954
295,-19.3187122464,0.0607548093879,-0.0591647172256,7.83458089523
296,-19.5651405627,0.179106449168,-0.0370577293457,7.12662246332
297,-18.9332593756,0.0504258060058,-0.0576705315705,7.82178951994
298,-19.3305208776,-0.0347669663666,-0.057733188297,7.82178951994
299,-19.2360605782,0.12679678579,-0.013136726915,7.93134141954
300,-19.4998567178,0.107193192548,-0.0445679789131,7.82178951994
301,-19.4915697916,0.0957073241601,0.0427153033177,9.58362495831
302,-19.2166013807,0.0275981235603,-0.0191374431568,7.47465180693
303,-19.5632271631,0.0396554900989,-0.0250795033273,7.54336604505
304,-19.3246092321,0.0368745842092,-0.0313479255807,8.17764285739
305,-19.1688677913,-0.0011160329101,-0.00832615845133,6.84321964585
306,-19.5236151695,0.126802682031,-0.0169708416248,8.33645504456
307,-19.3628019646,0.0497553379535,-0.066948074944,7.93134141954
308,-19.4040138247,0.0952854285904,0.0251471396089,9.58362495831
309,-19.3444914614,0.0200016310382,-0.0394895172036,7.64793860207
310,-19.2559276861,-0.0565583278816,-0.0799585820663,7.64116355324
311,-19.2466348102,0.0755110979076,-0.019961941277,9.58362495831
312,-19.6915640829,0.108981461648,-0.05377912209,7.17801435496
313,-18.9762969744,0.0545613375673,-0.0332764105032,7.47465180693
314,-19.3922532513,0.0616526895504,-0.00293657796592,8.74941587378
315,-19.2525024905,0.136377073649,0.0100545058992,8.74941587378
316,-19.455755406,0.198605426322,0.0148793490161,7.94562329498
317,-19.7935252116,-0.0526750134329,-0.1006639875,6.79618350333
318,-19.2327570826,-0.0430830310335,0.0145339613325,6.3219035071
319,-19.4843181413,0.0785199575933,0.000328982820086,8.106083968
320,-19.1588131886,0.030727642568,-0.0395743289264,7.47465180693
321,-19.5742936427,0.185625461215,0.0108787243165,8.33645504456
322,-19.5281891977,0.221861336103,-0.0160519469589,7.82178951994
323,-19.4625900951,0.0270507991158,-0.0546708144387,8.74941587378
324,-19.4977178285,0.243013131035,-0.0461745204669,7.54336604505
325,-19.4393279907,0.0810581832929,0.00728374974612,9.58362495831
326,-19.4246154654,0.0176124178098,-0.09549245475,7.29990925846
327,-19.2795473274,0.112884744801,0.0542266866578,9.58362495831
328,-19.221921194,-0.114857021878,0.202660451039,5.64489095683
329,-19.1840327605,0.0828879491871,-0.0789019645224,7.12662246332
330,-19.2489579999,-0.0508377463264,-0.00555185021115,6.53423918999
331,-19.6166969871,0.257344032805,0.0761840402828,9.12954404406
332,-19.2395797639,0.0795895924194,-0.0190703704465,9.12954404406
333,-19.264233116,0.0593709747572,0.00471956100589,8.106083968
334,-19.2924109022,0.0721414559197,-0.000334402622079,8.74941587378
335,-19.3840904217,0.186815926099,-0.0164762219199,8.33645504456
336,-19.5327664308,0.0765125385064,-0.0277524752051,9.58362495831
337,-19.3036575925,0.0679442093925,-0.0115092554975,8.47624908333
338,-19.4395148671,0.129013868851,0.0264606376782,8.46455730298
339,-19.4044515276,-0.000139239719121,-0.107394285566,8.17764285739
340,-19.4286454371,-0.0684155657633,-0.0728950705304,7.29990925846
341,-19.3796646419,0.0703298445409,-0.0495184862679,8.72205532466
342,-19.3307418604,-0.0413278709272,-0.05491308807,7.82178951994
343,-19.4036994952,0.0422750701114,-0.147726631642,8.92270266892
344,-19.257109122,0.121331061545,-0.0349788909412,7.93134141954
345,-19.3754248657,-0.107178286895,-0.0500011386088,7.29990925846
346,-19.308294288,0.0565643185706,-0.058390373479,8.74941587378
347,-19.2895941937,0.0409333417042,-0.0582651601519,9.58362495831
348,-19.2674027279,0.108917076997,-0.0551175845577,8.33645504456
349,-19.3569880801,-0.0544294566258,-0.0969179271338,7.93134141954
350,-19.3956844859,-0.012745933789,-0.0160380705504,7.12662246332
351,-19.4359008219,0.120810986666,0.0754349969237,9.58362495831
352,-19.5589009736,-0.176379989693,-0.0212974307218,6.3219035071
353,-19.3735995915,0.00160571960266,-0.104445506039,8.1179837127
354,-19.3304793665,-0.0160832031003,-0.045796324362,8.33645504456
355,-19.2825172827,0.120269742232,-0.0392721119552,7.93134141954
356,-19.3405790913,0.0924990770256,0.0205977487168,8.74941587378
357,-19.3094189367,0.0576850995604,-0.00729407368937,8.74941587378
358,-19.2933518597,0.0542215543028,-0.0648689798935,9.14361635095
359,-19.3467199248,-0.141729076749,-0.230215850053,8.10973279058
360,-19.1788937904,-0.0620500057034,-0.0850808360629,7.8653316702
361,-19.3923219149,-0.0903389214766,-0.0286169790639,6.86473152356
362,-19.3250554316,-0.0894651205922,-0.0105435174672,7.17801435496
363,-19.392699995,0.0542586447571,-0.0432756041065,7.93134141954
364,-19.9202708388,-0.316453384697,-0.075230647472,5.80204312168
365,-19.6425849533,0.235279877343,0.0519279933239,8.74941587378
366,-19.4395410589,0.168652237757,0.0407465563233,8.74941587378
367,-19.2358823133,-0.0722362044453,-0.0377521688292,7.29990925846
368,-19.4087689002,0.0853359816327,0.000110894811489,9.58362495831
369,-19.2623316664,0.0624628295008,-0.031434491637,7.82178951994
370,-19.39371848,0.111645003515,0.00415567771702,8.74941587378
371,-19.329006939,0.0699540582589,-0.0464469077558,8.74941587378
372,-19.3809237232,0.110679092644,0.00705876372814,9.12954404406
373,-19.4167676537,-0.0697770011411,-0.0690207622006,7.12662246332
374,-19.0917161309,0.022580082457,-0.00986137002362,7.47465180693
375,-19.3347273293,0.125675680783,-0.0511950117494,8.59226370892
376,-19.3370082324,0.0780356412387,-0.0302797004779,7.93134141954
377,-19.4790652638,0.0854224228347,-0.0182679291949,9.58362495831
378,-19.0605413129,0.0797077390092,0.0139904161013,8.106083968
379,-19.3326152209,-0.0310854363286,-0.0458523349794,8.29127050784
380,-19.386694291,0.0569752306339,-0.100764628311,9.10934496209
381,-19.4357552441,0.107672426834,0.0104208665017,8.76700625739
382,-19.3496697397,0.109562508453,-0.0209105825217,8.95219279723
383,-19.3652006685,0.0544077157519,-0.0265068279866,8.33645504456
384,-19.2909296861,0.137736852611,0.0016169052682,8.92270266892
385,-19.420104452,0.103686647956,-0.0290777053986,9.58362495831
386,-19.4933687783,0.0811501728918,-0.018748249876,8.74941587378
387,-19.3324781214,0.0980936593141,-0.00261007286237,9.12954404406
388,-19.445345909,0.114537476824,0.00112811313796,8.74941587378
389,-19.3750105682,0.0786995714364,0.0495159727112,9.58362495831
390,-19.4916077716,0.0854273165983,-0.0344686022118,9.58362495831
391,-19.2992005458,0.0949442688447,0.0029963382014,9.58362495831
392,-19.5695140317,0.268681528288,-0.00891350111566,8.59226370892
393,-19.4033696864,0.0681182041061,-0.0209527292147,9.58362495831
394,-19.2875737588,0.0276746664165,-0.0184531775424,9.12954404406
395,-19.1916723532,0.0448493823648,-0.0163728592883,7.47465180693
396,-19.6057631912,-0.00602378078125,-0.0128882761705,7.64793860207
397,-19.8028986154,-0.121721441726,0.138275181399,5.64489095683
398,-19.4948944705,0.114981475813,-0.0419567522978,8.47624908333
399,-19.5031711443,0.143632100918,-0.0577152951838,7.29990925846
400,-19.8734910123,-0.059631619932,-0.0304020479606,6.80290253968
401,-19.3340929233,0.0671269034869,-0.0363491980924,7.82178951994
402,-19.2315940953,0.120128999165,-0.0309421616623,8.17764285739
403,-19.420424736,-0.114739637628,-0.0471427205649,7.17801435496
404,-19.3557682623,-0.00998007911557,-0.0334532014457,7.93134141954
405,-19.2948910406,-0.0270372322239,-0.0629660143526,7.54336604505
406,-19.1952167063,0.0937677841585,-0.023545601533,8.106083968
407,-19.5901646864,0.139427346651,-0.0131950931496,8.74941587378
408,-19.655498493,0.218819352441,0.049237811612,8.92270266892
409,-19.4648860608,0.111316931369,0.00371107889895,8.74941587378
410,-19.7257522539,0.348679760237,0.0510046583298,8.47508448067
411,-19.6624848997,0.186613191461,0.0564790457985,9.12954404406
412,-19.6184632825,0.11294532626,0.0514855543029,9.58362495831
413,-19.5225822399,0.170886707376,0.0376155942885,8.74941587378
414,-19.4962396985,0.00988334058134,-0.0899550872638,6.80290253968
415,-19.5274673322,-0.20102816511,-0.101883159669,6.76096144397
416,-19.4457511888,-0.00562571110493,-0.0237416214712,8.92270266892
